poi_id,business_name,address,city,state,zip,lat,lon,record_type,operating_status,poi_confidence,geocode_precision,competition_3mi,nearest_competitor_mi,median_household_income_est,renter_pct_est,multifamily_pct_est,no_vehicle_pct_est,population_density_est,hispanic_pct_est,black_pct_est,immigrant_language_proxy_pct_est,income_fit_score,renter_score,multifamily_score,no_vehicle_score,density_score,ethnicity_language_proxy_score,demand_score_0_100,opportunity_score_0_100,map_color,demand_zone,data_quality_flag,source,source_url,notes,google_maps_url
EX0842,Duncanville Laundry Market Cell 012,7794 Main Rd / market-cell centroid,Duncanville,TX,75818,32.599335,-96.926796,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,6,1.83,64781,40.6,29.0,3.0,4393,36.5,22.1,33.4,100,45.8,18.0,7.7,52.6,61.8,48.8,52.9,red,Duncanville,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.599335,-96.926796"
EX0843,Duncanville Laundry Market Cell 013,1956 Marsh Rd / market-cell centroid,Duncanville,TX,75247,32.650193,-96.933674,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,10,0.74,71796,34.7,30.0,1,3971,30.4,26.3,30.9,90.5,32.7,20.0,0,44.9,56.1,40.3,35.3,red,Duncanville,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.650193,-96.933674"
EX0844,Duncanville Laundry Market Cell 014,6701 Pioneer Rd / market-cell centroid,Duncanville,TX,75511,32.632804,-96.908214,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,9,0.73,67569,36.9,27.6,5.5,2612,34.0,29.0,30.5,96.4,37.6,15.2,26.9,20.2,60.8,41.2,37.0,red,Duncanville,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.632804,-96.908214"
EX0845,Farmers Branch Laundry Market Cell 004,8048 Forest Rd / market-cell centroid,Farmers Branch,TX,75636,32.974392,-96.892275,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,22,0.64,79767,46.2,59.0,3.8,1091,52.7,2.9,43.0,79.3,58.2,78.0,13.8,0,74.8,47.2,33.5,red,Farmers Branch,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.974392,-96.892275"
EX0846,Farmers Branch Laundry Market Cell 005,8974 Marsh Rd / market-cell centroid,Farmers Branch,TX,75604,32.946547,-96.846448,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,15,0.47,67684,40.0,46.7,8.1,2466,46.2,2.1,33.1,96.2,44.4,53.4,46.9,17.6,63.5,49.2,33.7,red,Farmers Branch,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.946547,-96.846448"
EX0847,Farmers Branch Laundry Market Cell 006,5610 Marsh Rd / market-cell centroid,Farmers Branch,TX,75250,32.926896,-96.949597,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,6,0.84,77790,43.6,54.1,6.8,3232,49.2,12.7,41.9,82.1,52.4,68.2,36.9,31.5,74.8,58.2,52.1,red,Farmers Branch,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.926896,-96.949597"
EX0848,Farmers Branch Laundry Market Cell 007,9399 Marsh Rd / market-cell centroid,Farmers Branch,TX,75617,32.960526,-96.847128,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,18,0.24,77236,60.6,66.8,3.1,3937,43.2,1,38.7,82.9,90.2,93.6,8.5,44.3,62.2,65.3,42.1,yellow,Farmers Branch,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.960526,-96.847128"
EX0849,Farmers Branch Laundry Market Cell 008,9394 Gus Thomasson Rd / market-cell centroid,Farmers Branch,TX,75290,32.957587,-96.932002,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,17,0.14,84596,56.2,55.5,6.3,3060,44.5,2.6,34.0,72.6,80.4,71.0,33.1,28.4,62.3,57.4,36.5,red,Farmers Branch,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.957587,-96.932002"
EX0850,Farmers Branch Laundry Market Cell 009,1043 Miller Rd / market-cell centroid,Farmers Branch,TX,75886,32.937804,-96.956043,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,8,0.84,67878,46.5,44.1,5.2,1904,37.1,1,30.8,96.0,58.9,48.2,24.6,7.3,52.4,50.9,45.1,red,Farmers Branch,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.937804,-96.956043"
EX0851,Farmers Branch Laundry Market Cell 010,3089 Northwest Hwy Rd / market-cell centroid,Farmers Branch,TX,75201,32.917338,-96.878243,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,10,0.99,87167,61.6,53.5,9.3,1909,44.8,1,33.6,69.0,92.4,67.0,56.2,7.4,61.7,61.7,50.2,yellow,Farmers Branch,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.917338,-96.878243"
EX0852,Farmers Branch Laundry Market Cell 011,6052 Josey Rd / market-cell centroid,Farmers Branch,TX,75850,32.92119,-96.861795,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,13,0.58,70010,41.1,59.1,4.2,2520,39.1,2.8,27.2,93.0,46.9,78.2,16.9,18.5,53.8,52.0,37.7,red,Farmers Branch,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.92119,-96.861795"
EX0853,Farmers Branch Laundry Market Cell 012,330 Main Rd / market-cell centroid,Farmers Branch,TX,75970,32.958628,-96.930008,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,17,0.14,86333,45.0,57.3,7.5,3357,34.8,1,34.5,70.1,55.6,74.6,42.3,33.8,51.6,52.7,33.6,red,Farmers Branch,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.958628,-96.930008"
EX0854,Farmers Branch Laundry Market Cell 013,7134 Northwest Hwy Rd / market-cell centroid,Farmers Branch,TX,75642,32.93987,-96.891086,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,19,0.17,88865,53.6,68.7,2.9,1979,39.9,9.6,34.3,66.6,74.7,97.4,6.9,8.7,60.5,53.7,34.4,red,Farmers Branch,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.93987,-96.891086"
EX0855,Farmers Branch Laundry Market Cell 014,1732 Marsh Rd / market-cell centroid,Farmers Branch,TX,75275,32.874489,-96.924709,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,8,1.72,82886,50.3,45.7,7.3,2967,50.2,5.0,33.6,75.0,67.3,51.4,40.8,26.7,69.1,55.9,54.0,red,Farmers Branch,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.874489,-96.924709"
EX0856,Lancaster Laundry Market Cell 004,5313 Lancaster Rd / market-cell centroid,Lancaster,TX,75489,32.590735,-96.769063,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,12,0.69,55814,55.7,26.6,5.1,1771,45.6,31.4,32.9,100,79.3,13.2,23.8,4.9,75.1,48.3,37.4,red,Lancaster,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.590735,-96.769063"
EX0857,Lancaster Laundry Market Cell 005,9888 Park Rd / market-cell centroid,Lancaster,TX,75702,32.551173,-96.743949,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,2,1.57,77629,42.0,35.7,6.1,1831,13.7,54.0,15.1,82.3,48.9,31.4,31.5,6.0,43.5,46.1,54.5,red,Lancaster,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.551173,-96.743949"
EX0858,Lancaster Laundry Market Cell 006,3865 Davis Rd / market-cell centroid,Lancaster,TX,75600,32.584695,-96.709031,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,1,1.68,64606,27.2,25.0,8.4,3662,46.0,39.2,33.9,100,16.0,10.0,49.2,39.3,79.2,45.3,56.0,red,Lancaster,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.584695,-96.709031"
EX0859,Lancaster Laundry Market Cell 007,1135 Davis Rd / market-cell centroid,Lancaster,TX,75597,32.570993,-96.797083,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,9,0.99,65491,49.4,19.6,5.1,2625,28.5,41.1,26.1,99.3,65.3,0,23.8,20.5,58.3,45.1,41.2,red,Lancaster,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.570993,-96.797083"
EX0860,Lancaster Laundry Market Cell 008,9035 Walnut Hill Rd / market-cell centroid,Lancaster,TX,75444,32.599625,-96.784976,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,11,0.62,66369,49.4,23.4,5.2,2529,16.5,38.0,20.7,98.1,65.3,6.8,24.6,18.7,42.1,44.3,35.7,red,Lancaster,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.599625,-96.784976"
EX0861,Lancaster Laundry Market Cell 009,1869 Walnut Rd / market-cell centroid,Lancaster,TX,75180,32.55946,-96.781251,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,8,0.99,59606,41.3,31.3,7.7,3489,53.5,51.2,43.8,100,47.3,22.6,43.8,36.2,96.3,52.0,46.7,red,Lancaster,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.55946,-96.781251"
EX0862,Lancaster Laundry Market Cell 010,2983 Lancaster Rd / market-cell centroid,Lancaster,TX,75907,32.632728,-96.75738,existing_directory_density_seed_v3,Unverified - density model seed,"C - Directory-density / market coverage seed, not a confirmed store",market-cell centroid approximate,6,0.87,66685,31.0,31.9,5.5,1399,5,38.7,14.7,97.6,24.4,23.8,26.9,0,27.7,36.6,38.9,red,Lancaster,Needs POI verification before investment use,Directory-size model; verify with Google Places / YP / OSM,See Source_Manifest,Seed added to avoid undercounting competition density; not a verified individual business,"https://www.google.com/maps/search/?api=1&query=32.632728,-96.75738"
